url,store,price_color,merchant_domain,name,affiliate_url
https://www.mercadolivre.com.br/cortina-300x280-metros-blackout-blecaute-cinza-corta-luz-em-tecido-grosso-para-quarto-e-sala-casa-laura-enxovais/p/MLB56688018#polycard_client=offers&deal_print_id=0c126a7b-4f62-4125-8cba-eb16087106cb&position=32&tracking_id=74b7b484-d820-4dc0-8744-300a98dfb9ab&wid=MLB3977589873&sid=offers,ML,#FFD700,Afiliado,Cortina 300X280 Metros Blackout Blecaute Cinza Corta Luz Em Tecido Grosso Para Quarto E Sala Casa Laura Enxovais,https://www.mercadolivre.com.br/cortina-300x280-metros-blackout-blecaute-cinza-corta-luz-em-tecido-grosso-para-quarto-e-sala-casa-laura-enxovais/p/MLB56688018#polycard_client=offers&deal_print_id=0c126a7b-4f62-4125-8cba-eb16087106cb&position=32&tracking_id=74b7b484-d820-4dc0-8744-300a98dfb9ab&wid=MLB3977589873&sid=offers
https://www.mercadolivre.com.br/ventilador-de-teto-ventisol-fnix-e-27-branco-130w-com-3-pas-de-plastico-960-mm-de-dimetro/p/MLB6080711#polycard_client=offers&deal_print_id=0c126a7b-4f62-4125-8cba-eb16087106cb&position=34&tracking_id=74b7b484-d820-4dc0-8744-300a98dfb9ab&wid=MLB2196746713&sid=offers,ML,#FFD700,Afiliado,Ventilador De Teto Ventisol Fnix E 27 Branco 130W Com 3 Pas De Plastico 960 Mm De Dimetro,https://www.mercadolivre.com.br/ventilador-de-teto-ventisol-fnix-e-27-branco-130w-com-3-pas-de-plastico-960-mm-de-dimetro/p/MLB6080711#polycard_client=offers&deal_print_id=0c126a7b-4f62-4125-8cba-eb16087106cb&position=34&tracking_id=74b7b484-d820-4dc0-8744-300a98dfb9ab&wid=MLB2196746713&sid=offers
https://www.mercadolivre.com.br/bicicleta-ergometrica-fitness-para-cardio-e-musculaco-com-base-cor-preto-e-vermelho-6kg-inercia-marca-sevenfit/p/MLB42978348#polycard_client=offers&deal_print_id=0c126a7b-4f62-4125-8cba-eb16087106cb&position=35&tracking_id=74b7b484-d820-4dc0-8744-300a98dfb9ab&wid=MLB5298166742&sid=offers,ML,#FFD700,Afiliado,Bicicleta Ergometrica Fitness Para Cardio E Musculaco Com Base Cor Preto E Vermelho 6Kg Inercia Marca Sevenfit,https://www.mercadolivre.com.br/bicicleta-ergometrica-fitness-para-cardio-e-musculaco-com-base-cor-preto-e-vermelho-6kg-inercia-marca-sevenfit/p/MLB42978348#polycard_client=offers&deal_print_id=0c126a7b-4f62-4125-8cba-eb16087106cb&position=35&tracking_id=74b7b484-d820-4dc0-8744-300a98dfb9ab&wid=MLB5298166742&sid=offers
https://www.mercadolivre.com.br/suplemento-en-po-max-titanium-proteinas-proteinas-sabor-morango-x-900g/p/MLB18488789#polycard_client=offers&deal_print_id=0c126a7b-4f62-4125-8cba-eb16087106cb&position=37&tracking_id=74b7b484-d820-4dc0-8744-300a98dfb9ab&wid=MLB5284855238&sid=offers,ML,#FFD700,Afiliado,Suplemento En Po Max Titanium Proteinas Proteinas Sabor Morango X 900G,https://www.mercadolivre.com.br/suplemento-en-po-max-titanium-proteinas-proteinas-sabor-morango-x-900g/p/MLB18488789#polycard_client=offers&deal_print_id=0c126a7b-4f62-4125-8cba-eb16087106cb&position=37&tracking_id=74b7b484-d820-4dc0-8744-300a98dfb9ab&wid=MLB5284855238&sid=offers
https://www.mercadolivre.com.br/piscina-splash-fun-redonda-inflavel-2400-litros-mor/p/MLB10683785#polycard_client=offers&deal_print_id=0c126a7b-4f62-4125-8cba-eb16087106cb&position=38&tracking_id=74b7b484-d820-4dc0-8744-300a98dfb9ab&wid=MLB4055150551&sid=offers,ML,#FFD700,Afiliado,Piscina Splash Fun Redonda Inflavel 2400 Litros Mor,https://www.mercadolivre.com.br/piscina-splash-fun-redonda-inflavel-2400-litros-mor/p/MLB10683785#polycard_client=offers&deal_print_id=0c126a7b-4f62-4125-8cba-eb16087106cb&position=38&tracking_id=74b7b484-d820-4dc0-8744-300a98dfb9ab&wid=MLB4055150551&sid=offers
https://www.mercadolivre.com.br/o-boticario-egeo-original-deo-colnia-90ml-para-masculino/p/MLB16180547#polycard_client=offers&deal_print_id=0c126a7b-4f62-4125-8cba-eb16087106cb&position=39&tracking_id=74b7b484-d820-4dc0-8744-300a98dfb9ab&wid=MLB6203440538&sid=offers,ML,#FFD700,Afiliado,O Boticario Egeo Original Deo Colnia 90Ml Para Masculino,https://www.mercadolivre.com.br/o-boticario-egeo-original-deo-colnia-90ml-para-masculino/p/MLB16180547#polycard_client=offers&deal_print_id=0c126a7b-4f62-4125-8cba-eb16087106cb&position=39&tracking_id=74b7b484-d820-4dc0-8744-300a98dfb9ab&wid=MLB6203440538&sid=offers
https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-b/p/MLB18932156#polycard_client=offers&deal_print_id=0c126a7b-4f62-4125-8cba-eb16087106cb&position=40&tracking_id=74b7b484-d820-4dc0-8744-300a98dfb9ab&wid=MLB4448570816&sid=offers,ML,#FFD700,Afiliado,Ventilador De Mesa 30Cm Super Power Mondial 60W Vsp 30 B,https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-b/p/MLB18932156#polycard_client=offers&deal_print_id=0c126a7b-4f62-4125-8cba-eb16087106cb&position=40&tracking_id=74b7b484-d820-4dc0-8744-300a98dfb9ab&wid=MLB4448570816&sid=offers
https://www.mercadolivre.com.br/parafusadeira-furadeira-de-impacto-the-black-tools-profissional-tb-21px-2-baterias-com-maleta-60hz-amarelo/p/MLB30144703#polycard_client=offers&deal_print_id=0c126a7b-4f62-4125-8cba-eb16087106cb&position=42&tracking_id=74b7b484-d820-4dc0-8744-300a98dfb9ab&wid=MLB4268042659&sid=offers,ML,#FFD700,Afiliado,Parafusadeira Furadeira De Impacto The Black Tools Profissional Tb 21Px 2 Baterias Com Maleta 60Hz Amarelo,https://www.mercadolivre.com.br/parafusadeira-furadeira-de-impacto-the-black-tools-profissional-tb-21px-2-baterias-com-maleta-60hz-amarelo/p/MLB30144703#polycard_client=offers&deal_print_id=0c126a7b-4f62-4125-8cba-eb16087106cb&position=42&tracking_id=74b7b484-d820-4dc0-8744-300a98dfb9ab&wid=MLB4268042659&sid=offers
https://www.mercadolivre.com.br/creatina-monohidratada-pura-1kg-dark-lab-unidade-sem-sabor/p/MLB25929487#polycard_client=offers&deal_print_id=0c126a7b-4f62-4125-8cba-eb16087106cb&position=44&tracking_id=74b7b484-d820-4dc0-8744-300a98dfb9ab&wid=MLB4812130742&sid=offers,ML,#FFD700,Afiliado,Creatina Monohidratada Pura 1Kg Dark Lab Unidade Sem Sabor,https://www.mercadolivre.com.br/creatina-monohidratada-pura-1kg-dark-lab-unidade-sem-sabor/p/MLB25929487#polycard_client=offers&deal_print_id=0c126a7b-4f62-4125-8cba-eb16087106cb&position=44&tracking_id=74b7b484-d820-4dc0-8744-300a98dfb9ab&wid=MLB4812130742&sid=offers
https://www.mercadolivre.com.br/smart-tv-50-aoc-4k-dled-50u704578g-roku-tv-quad/p/MLB51202548#polycard_client=offers&deal_print_id=0c126a7b-4f62-4125-8cba-eb16087106cb&position=45&tracking_id=74b7b484-d820-4dc0-8744-300a98dfb9ab&wid=MLB4119277221&sid=offers,ML,#FFD700,Afiliado,Smart Tv 50 Aoc 4K Dled 50U704578G Roku Tv Quad,https://www.mercadolivre.com.br/smart-tv-50-aoc-4k-dled-50u704578g-roku-tv-quad/p/MLB51202548#polycard_client=offers&deal_print_id=0c126a7b-4f62-4125-8cba-eb16087106cb&position=45&tracking_id=74b7b484-d820-4dc0-8744-300a98dfb9ab&wid=MLB4119277221&sid=offers
https://www.mercadolivre.com.br/parafusadeira-e-furadeira-impacto-the-black-tools-tb-21pw-38-cor-amarelo-frequncia-5060-hz/p/MLB38053317#polycard_client=offers&deal_print_id=0c126a7b-4f62-4125-8cba-eb16087106cb&position=46&tracking_id=74b7b484-d820-4dc0-8744-300a98dfb9ab&wid=MLB3771505959&sid=offers,ML,#FFD700,Afiliado,Parafusadeira E Furadeira Impacto The Black Tools Tb 21Pw 38 Cor Amarelo Frequncia 5060 Hz,https://www.mercadolivre.com.br/parafusadeira-e-furadeira-impacto-the-black-tools-tb-21pw-38-cor-amarelo-frequncia-5060-hz/p/MLB38053317#polycard_client=offers&deal_print_id=0c126a7b-4f62-4125-8cba-eb16087106cb&position=46&tracking_id=74b7b484-d820-4dc0-8744-300a98dfb9ab&wid=MLB3771505959&sid=offers
https://www.mercadolivre.com.br/monitor-gamer-aoc-215-full-hd-gaming-120hz-1ms-22b30hm23-cor-preto/p/MLB50200257#polycard_client=offers&deal_print_id=0c126a7b-4f62-4125-8cba-eb16087106cb&position=47&tracking_id=74b7b484-d820-4dc0-8744-300a98dfb9ab&wid=MLB4069252957&sid=offers,ML,#FFD700,Afiliado,Monitor Gamer Aoc 215 Full Hd Gaming 120Hz 1Ms 22B30Hm23 Cor Preto,https://www.mercadolivre.com.br/monitor-gamer-aoc-215-full-hd-gaming-120hz-1ms-22b30hm23-cor-preto/p/MLB50200257#polycard_client=offers&deal_print_id=0c126a7b-4f62-4125-8cba-eb16087106cb&position=47&tracking_id=74b7b484-d820-4dc0-8744-300a98dfb9ab&wid=MLB4069252957&sid=offers
https://www.mercadolivre.com.br/impressora-multifuncional-cor-epson-ecotank-l3250/p/MLB34229008#polycard_client=offers&deal_print_id=0c126a7b-4f62-4125-8cba-eb16087106cb&position=48&tracking_id=74b7b484-d820-4dc0-8744-300a98dfb9ab&wid=MLB3907492825&sid=offers,ML,#FFD700,Afiliado,Impressora Multifuncional Cor Epson Ecotank L3250,https://www.mercadolivre.com.br/impressora-multifuncional-cor-epson-ecotank-l3250/p/MLB34229008#polycard_client=offers&deal_print_id=0c126a7b-4f62-4125-8cba-eb16087106cb&position=48&tracking_id=74b7b484-d820-4dc0-8744-300a98dfb9ab&wid=MLB3907492825&sid=offers
https://www.mercadolivre.com.br/notebook-asus-vivobook-go-15-e1504-amd-ryzen-5-7520u-8gb-ram-256gb-ssd-linux-keepos-156-fhd-black-e1504fa-nj731/p/MLB36772633#polycard_client=offers&deal_print_id=fb000f6d-01c1-4362-9f13-4370d4aeb32c&position=1&tracking_id=9acd6645-9449-43f4-9a8a-7752c0fa2264&wid=MLB3746267799&sid=offers,ML,#FFD700,Afiliado,Notebook Asus Vivobook Go 15 E1504 Amd Ryzen 5 7520U 8Gb Ram 256Gb Ssd Linux Keepos 156 Fhd Black E1504Fa Nj731,https://www.mercadolivre.com.br/notebook-asus-vivobook-go-15-e1504-amd-ryzen-5-7520u-8gb-ram-256gb-ssd-linux-keepos-156-fhd-black-e1504fa-nj731/p/MLB36772633#polycard_client=offers&deal_print_id=fb000f6d-01c1-4362-9f13-4370d4aeb32c&position=1&tracking_id=9acd6645-9449-43f4-9a8a-7752c0fa2264&wid=MLB3746267799&sid=offers
https://www.mercadolivre.com.br/creatina-monohidratada-pura-500g-dark-lab-unidade/p/MLB26796581#polycard_client=offers&deal_print_id=fb000f6d-01c1-4362-9f13-4370d4aeb32c&position=2&tracking_id=9acd6645-9449-43f4-9a8a-7752c0fa2264&wid=MLB4812143184&sid=offers,ML,#FFD700,Afiliado,Creatina Monohidratada Pura 500G Dark Lab Unidade,https://www.mercadolivre.com.br/creatina-monohidratada-pura-500g-dark-lab-unidade/p/MLB26796581#polycard_client=offers&deal_print_id=fb000f6d-01c1-4362-9f13-4370d4aeb32c&position=2&tracking_id=9acd6645-9449-43f4-9a8a-7752c0fa2264&wid=MLB4812143184&sid=offers
https://www.mercadolivre.com.br/smart-tv-weyon-32wdsnmx-32-hd-led/p/MLB23537280#polycard_client=offers&deal_print_id=fb000f6d-01c1-4362-9f13-4370d4aeb32c&position=3&tracking_id=9acd6645-9449-43f4-9a8a-7752c0fa2264&wid=MLB5745750570&sid=offers,ML,#FFD700,Afiliado,Smart Tv Weyon 32Wdsnmx 32 Hd Led,https://www.mercadolivre.com.br/smart-tv-weyon-32wdsnmx-32-hd-led/p/MLB23537280#polycard_client=offers&deal_print_id=fb000f6d-01c1-4362-9f13-4370d4aeb32c&position=3&tracking_id=9acd6645-9449-43f4-9a8a-7752c0fa2264&wid=MLB5745750570&sid=offers
https://www.mercadolivre.com.br/oneblade-rosto-e-corpo-philips-qp282410/p/MLB26000295#polycard_client=offers&deal_print_id=fb000f6d-01c1-4362-9f13-4370d4aeb32c&position=5&tracking_id=9acd6645-9449-43f4-9a8a-7752c0fa2264&wid=MLB3516665761&sid=offers,ML,#FFD700,Afiliado,Oneblade Rosto E Corpo Philips Qp282410,https://www.mercadolivre.com.br/oneblade-rosto-e-corpo-philips-qp282410/p/MLB26000295#polycard_client=offers&deal_print_id=fb000f6d-01c1-4362-9f13-4370d4aeb32c&position=5&tracking_id=9acd6645-9449-43f4-9a8a-7752c0fa2264&wid=MLB3516665761&sid=offers
https://www.mercadolivre.com.br/hipercalorico-dark-mass-3kg-dark-lab-sabor-baunilha/p/MLB19451614#polycard_client=offers&deal_print_id=fb000f6d-01c1-4362-9f13-4370d4aeb32c&position=9&tracking_id=9acd6645-9449-43f4-9a8a-7752c0fa2264&wid=MLB4825382288&sid=offers,ML,#FFD700,Afiliado,Hipercalorico Dark Mass 3Kg Dark Lab Sabor Baunilha,https://www.mercadolivre.com.br/hipercalorico-dark-mass-3kg-dark-lab-sabor-baunilha/p/MLB19451614#polycard_client=offers&deal_print_id=fb000f6d-01c1-4362-9f13-4370d4aeb32c&position=9&tracking_id=9acd6645-9449-43f4-9a8a-7752c0fa2264&wid=MLB4825382288&sid=offers
https://www.mercadolivre.com.br/celular-samsung-galaxy-a16-128gb-4gb-ram-cmera-50mp-tela-67-nfc-preto/p/MLB44372580#polycard_client=offers&deal_print_id=fb000f6d-01c1-4362-9f13-4370d4aeb32c&position=11&tracking_id=9acd6645-9449-43f4-9a8a-7752c0fa2264&wid=MLB5313884566&sid=offers,ML,#FFD700,Afiliado,Celular Samsung Galaxy A16 128Gb 4Gb Ram Cmera 50Mp Tela 67 Nfc Preto,https://www.mercadolivre.com.br/celular-samsung-galaxy-a16-128gb-4gb-ram-cmera-50mp-tela-67-nfc-preto/p/MLB44372580#polycard_client=offers&deal_print_id=fb000f6d-01c1-4362-9f13-4370d4aeb32c&position=11&tracking_id=9acd6645-9449-43f4-9a8a-7752c0fa2264&wid=MLB5313884566&sid=offers
https://www.mercadolivre.com.br/smart-tv-philips-50-4k-50pug7300-comando-de-voz-bluetooth/p/MLB57723340#polycard_client=offers&deal_print_id=fb000f6d-01c1-4362-9f13-4370d4aeb32c&position=12&tracking_id=9acd6645-9449-43f4-9a8a-7752c0fa2264&wid=MLB5898180968&sid=offers,ML,#FFD700,Afiliado,Smart Tv Philips 50 4K 50Pug7300 Comando De Voz Bluetooth,https://www.mercadolivre.com.br/smart-tv-philips-50-4k-50pug7300-comando-de-voz-bluetooth/p/MLB57723340#polycard_client=offers&deal_print_id=fb000f6d-01c1-4362-9f13-4370d4aeb32c&position=12&tracking_id=9acd6645-9449-43f4-9a8a-7752c0fa2264&wid=MLB5898180968&sid=offers
https://www.mercadolivre.com.br/creatina-monohidratada-250g-growth-supplements-sem-sabor-em-po/p/MLB19603205#polycard_client=offers&deal_print_id=fb000f6d-01c1-4362-9f13-4370d4aeb32c&position=15&tracking_id=9acd6645-9449-43f4-9a8a-7752c0fa2264&wid=MLB5872060016&sid=offers,ML,#FFD700,Afiliado,Creatina Monohidratada 250G Growth Supplements Sem Sabor Em Po,https://www.mercadolivre.com.br/creatina-monohidratada-250g-growth-supplements-sem-sabor-em-po/p/MLB19603205#polycard_client=offers&deal_print_id=fb000f6d-01c1-4362-9f13-4370d4aeb32c&position=15&tracking_id=9acd6645-9449-43f4-9a8a-7752c0fa2264&wid=MLB5872060016&sid=offers
https://www.mercadolivre.com.br/huggies-fralda-descartavel-maxima-proteco-g-136-un/p/MLB17336383#polycard_client=offers&deal_print_id=fb000f6d-01c1-4362-9f13-4370d4aeb32c&position=17&tracking_id=9acd6645-9449-43f4-9a8a-7752c0fa2264&wid=MLB4148481832&sid=offers,ML,#FFD700,Afiliado,Huggies Fralda Descartavel Maxima Proteco G 136 Un,https://www.mercadolivre.com.br/huggies-fralda-descartavel-maxima-proteco-g-136-un/p/MLB17336383#polycard_client=offers&deal_print_id=fb000f6d-01c1-4362-9f13-4370d4aeb32c&position=17&tracking_id=9acd6645-9449-43f4-9a8a-7752c0fa2264&wid=MLB4148481832&sid=offers
https://www.mercadolivre.com.br/smart-tv-samsung-32-ls32h5000fgxzd-hd-led-wifi-hdmi-110220v/p/MLB2056465773#polycard_client=offers&deal_print_id=fb000f6d-01c1-4362-9f13-4370d4aeb32c&position=18&tracking_id=9acd6645-9449-43f4-9a8a-7752c0fa2264&wid=MLB5933610210&sid=offers,ML,#FFD700,Afiliado,Smart Tv Samsung 32 Ls32H5000Fgxzd Hd Led Wifi Hdmi 110220V,https://www.mercadolivre.com.br/smart-tv-samsung-32-ls32h5000fgxzd-hd-led-wifi-hdmi-110220v/p/MLB2056465773#polycard_client=offers&deal_print_id=fb000f6d-01c1-4362-9f13-4370d4aeb32c&position=18&tracking_id=9acd6645-9449-43f4-9a8a-7752c0fa2264&wid=MLB5933610210&sid=offers
https://www.mercadolivre.com.br/celular-samsung-galaxy-a07-256gb-8gb-cmera-50mp-verde/p/MLB54963045#polycard_client=offers&deal_print_id=fb000f6d-01c1-4362-9f13-4370d4aeb32c&position=19&tracking_id=9acd6645-9449-43f4-9a8a-7752c0fa2264&wid=MLB4403262259&sid=offers,ML,#FFD700,Afiliado,Celular Samsung Galaxy A07 256Gb 8Gb Cmera 50Mp Verde,https://www.mercadolivre.com.br/celular-samsung-galaxy-a07-256gb-8gb-cmera-50mp-verde/p/MLB54963045#polycard_client=offers&deal_print_id=fb000f6d-01c1-4362-9f13-4370d4aeb32c&position=19&tracking_id=9acd6645-9449-43f4-9a8a-7752c0fa2264&wid=MLB4403262259&sid=offers
https://www.mercadolivre.com.br/deo-parfum-natura-essencial-sentir-masculino-100-ml/p/MLB42149268#polycard_client=offers&deal_print_id=fb000f6d-01c1-4362-9f13-4370d4aeb32c&position=20&tracking_id=9acd6645-9449-43f4-9a8a-7752c0fa2264&wid=MLB3910967033&sid=offers,ML,#FFD700,Afiliado,Deo Parfum Natura Essencial Sentir Masculino 100 Ml,https://www.mercadolivre.com.br/deo-parfum-natura-essencial-sentir-masculino-100-ml/p/MLB42149268#polycard_client=offers&deal_print_id=fb000f6d-01c1-4362-9f13-4370d4aeb32c&position=20&tracking_id=9acd6645-9449-43f4-9a8a-7752c0fa2264&wid=MLB3910967033&sid=offers
https://www.mercadolivre.com.br/creatina-monohidratada-pura-600g-dark-lab-unidade/p/MLB39089853#polycard_client=offers&deal_print_id=fb000f6d-01c1-4362-9f13-4370d4aeb32c&position=21&tracking_id=9acd6645-9449-43f4-9a8a-7752c0fa2264&wid=MLB3807070759&sid=offers,ML,#FFD700,Afiliado,Creatina Monohidratada Pura 600G Dark Lab Unidade,https://www.mercadolivre.com.br/creatina-monohidratada-pura-600g-dark-lab-unidade/p/MLB39089853#polycard_client=offers&deal_print_id=fb000f6d-01c1-4362-9f13-4370d4aeb32c&position=21&tracking_id=9acd6645-9449-43f4-9a8a-7752c0fa2264&wid=MLB3807070759&sid=offers
https://www.mercadolivre.com.br/aspirador-de-po-vertical-e-portatil-wap-high-speed-plus-1350w-3-em-1/p/MLB22511808#polycard_client=offers&deal_print_id=fb000f6d-01c1-4362-9f13-4370d4aeb32c&position=22&tracking_id=9acd6645-9449-43f4-9a8a-7752c0fa2264&wid=MLB3658803458&sid=offers,ML,#FFD700,Afiliado,Aspirador De Po Vertical E Portatil Wap High Speed Plus 1350W 3 Em 1,https://www.mercadolivre.com.br/aspirador-de-po-vertical-e-portatil-wap-high-speed-plus-1350w-3-em-1/p/MLB22511808#polycard_client=offers&deal_print_id=fb000f6d-01c1-4362-9f13-4370d4aeb32c&position=22&tracking_id=9acd6645-9449-43f4-9a8a-7752c0fa2264&wid=MLB3658803458&sid=offers
https://www.mercadolivre.com.br/smart-tv-32-philco-p32vik-roku-led-dolby-audio-hdr-wi-fi-110220v/p/MLB63036814#polycard_client=offers&deal_print_id=fb000f6d-01c1-4362-9f13-4370d4aeb32c&position=24&tracking_id=9acd6645-9449-43f4-9a8a-7752c0fa2264&wid=MLB4367472233&sid=offers,ML,#FFD700,Afiliado,Smart Tv 32 Philco P32Vik Roku Led Dolby Audio Hdr Wi Fi 110220V,https://www.mercadolivre.com.br/smart-tv-32-philco-p32vik-roku-led-dolby-audio-hdr-wi-fi-110220v/p/MLB63036814#polycard_client=offers&deal_print_id=fb000f6d-01c1-4362-9f13-4370d4aeb32c&position=24&tracking_id=9acd6645-9449-43f4-9a8a-7752c0fa2264&wid=MLB4367472233&sid=offers
https://www.mercadolivre.com.br/lavadora-de-alta-presso-vonder-leve-lav-1300-90bar-cor-amarelo-preto-frequncia-60-hz/p/MLB28531553#polycard_client=offers&deal_print_id=fb000f6d-01c1-4362-9f13-4370d4aeb32c&position=25&tracking_id=9acd6645-9449-43f4-9a8a-7752c0fa2264&wid=MLB3838432351&sid=offers,ML,#FFD700,Afiliado,Lavadora De Alta Presso Vonder Leve Lav 1300 90Bar Cor Amarelo Preto Frequncia 60 Hz,https://www.mercadolivre.com.br/lavadora-de-alta-presso-vonder-leve-lav-1300-90bar-cor-amarelo-preto-frequncia-60-hz/p/MLB28531553#polycard_client=offers&deal_print_id=fb000f6d-01c1-4362-9f13-4370d4aeb32c&position=25&tracking_id=9acd6645-9449-43f4-9a8a-7752c0fa2264&wid=MLB3838432351&sid=offers
https://www.mercadolivre.com.br/cadeira-escritorio-ergonmica-genebra-b500-luvinco-cor-preto-com-suporte-lombar-estofado-mesh/p/MLB46220740#polycard_client=offers&deal_print_id=fb000f6d-01c1-4362-9f13-4370d4aeb32c&position=28&tracking_id=9acd6645-9449-43f4-9a8a-7752c0fa2264&wid=MLB5329836232&sid=offers,ML,#FFD700,Afiliado,Cadeira Escritorio Ergonmica Genebra B500 Luvinco Cor Preto Com Suporte Lombar Estofado Mesh,https://www.mercadolivre.com.br/cadeira-escritorio-ergonmica-genebra-b500-luvinco-cor-preto-com-suporte-lombar-estofado-mesh/p/MLB46220740#polycard_client=offers&deal_print_id=fb000f6d-01c1-4362-9f13-4370d4aeb32c&position=28&tracking_id=9acd6645-9449-43f4-9a8a-7752c0fa2264&wid=MLB5329836232&sid=offers
https://www.mercadolivre.com.br/cortina-300x280-metros-blackout-blecaute-cinza-corta-luz-em-tecido-grosso-para-quarto-e-sala-casa-laura-enxovais/p/MLB56688018#polycard_client=offers&deal_print_id=fb000f6d-01c1-4362-9f13-4370d4aeb32c&position=29&tracking_id=9acd6645-9449-43f4-9a8a-7752c0fa2264&wid=MLB3977589873&sid=offers,ML,#FFD700,Afiliado,Cortina 300X280 Metros Blackout Blecaute Cinza Corta Luz Em Tecido Grosso Para Quarto E Sala Casa Laura Enxovais,https://www.mercadolivre.com.br/cortina-300x280-metros-blackout-blecaute-cinza-corta-luz-em-tecido-grosso-para-quarto-e-sala-casa-laura-enxovais/p/MLB56688018#polycard_client=offers&deal_print_id=fb000f6d-01c1-4362-9f13-4370d4aeb32c&position=29&tracking_id=9acd6645-9449-43f4-9a8a-7752c0fa2264&wid=MLB3977589873&sid=offers
https://www.mercadolivre.com.br/suplemento-en-po-max-titanium-proteinas-proteinas-sabor-morango-x-900g/p/MLB18488789#polycard_client=offers&deal_print_id=fb000f6d-01c1-4362-9f13-4370d4aeb32c&position=30&tracking_id=9acd6645-9449-43f4-9a8a-7752c0fa2264&wid=MLB5284855238&sid=offers,ML,#FFD700,Afiliado,Suplemento En Po Max Titanium Proteinas Proteinas Sabor Morango X 900G,https://www.mercadolivre.com.br/suplemento-en-po-max-titanium-proteinas-proteinas-sabor-morango-x-900g/p/MLB18488789#polycard_client=offers&deal_print_id=fb000f6d-01c1-4362-9f13-4370d4aeb32c&position=30&tracking_id=9acd6645-9449-43f4-9a8a-7752c0fa2264&wid=MLB5284855238&sid=offers
https://www.mercadolivre.com.br/conj-de-panelas-8-pecas-ceramic-life-smart-plus-vanilla-brinox/p/MLB32717965#polycard_client=offers&deal_print_id=fb000f6d-01c1-4362-9f13-4370d4aeb32c&position=33&tracking_id=9acd6645-9449-43f4-9a8a-7752c0fa2264&wid=MLB3797364569&sid=offers,ML,#FFD700,Afiliado,Conj De Panelas 8 Pecas Ceramic Life Smart Plus Vanilla Brinox,https://www.mercadolivre.com.br/conj-de-panelas-8-pecas-ceramic-life-smart-plus-vanilla-brinox/p/MLB32717965#polycard_client=offers&deal_print_id=fb000f6d-01c1-4362-9f13-4370d4aeb32c&position=33&tracking_id=9acd6645-9449-43f4-9a8a-7752c0fa2264&wid=MLB3797364569&sid=offers
https://www.mercadolivre.com.br/creatina-monohidratada-1kg-soldiers-nutrition-100-pura-importada-alta-performance-musculo-treino/p/MLB18725310#polycard_client=offers&deal_print_id=fb000f6d-01c1-4362-9f13-4370d4aeb32c&position=35&tracking_id=9acd6645-9449-43f4-9a8a-7752c0fa2264&wid=MLB2766771378&sid=offers,ML,#FFD700,Afiliado,Creatina Monohidratada 1Kg Soldiers Nutrition 100 Pura Importada Alta Performance Musculo Treino,https://www.mercadolivre.com.br/creatina-monohidratada-1kg-soldiers-nutrition-100-pura-importada-alta-performance-musculo-treino/p/MLB18725310#polycard_client=offers&deal_print_id=fb000f6d-01c1-4362-9f13-4370d4aeb32c&position=35&tracking_id=9acd6645-9449-43f4-9a8a-7752c0fa2264&wid=MLB2766771378&sid=offers
https://www.mercadolivre.com.br/bicicleta-ergometrica-fitness-para-cardio-e-musculaco-com-base-cor-preto-e-vermelho-6kg-inercia-marca-sevenfit/p/MLB42978348#polycard_client=offers&deal_print_id=fb000f6d-01c1-4362-9f13-4370d4aeb32c&position=36&tracking_id=9acd6645-9449-43f4-9a8a-7752c0fa2264&wid=MLB5298166742&sid=offers,ML,#FFD700,Afiliado,Bicicleta Ergometrica Fitness Para Cardio E Musculaco Com Base Cor Preto E Vermelho 6Kg Inercia Marca Sevenfit,https://www.mercadolivre.com.br/bicicleta-ergometrica-fitness-para-cardio-e-musculaco-com-base-cor-preto-e-vermelho-6kg-inercia-marca-sevenfit/p/MLB42978348#polycard_client=offers&deal_print_id=fb000f6d-01c1-4362-9f13-4370d4aeb32c&position=36&tracking_id=9acd6645-9449-43f4-9a8a-7752c0fa2264&wid=MLB5298166742&sid=offers
https://www.mercadolivre.com.br/fone-de-ouvido-sem-fio-bluetooth-f9-5-pares-som-imersivo-powerbank-moderno-bateria-longa-duraco-academia-compativel-com-todos-celulares/p/MLB27174916#polycard_client=offers&deal_print_id=fb000f6d-01c1-4362-9f13-4370d4aeb32c&position=38&tracking_id=9acd6645-9449-43f4-9a8a-7752c0fa2264&wid=MLB6209962024&sid=offers,ML,#FFD700,Afiliado,Fone De Ouvido Sem Fio Bluetooth F9 5 Pares Som Imersivo Powerbank Moderno Bateria Longa Duraco Academia Compativel Com Todos Celulares,https://www.mercadolivre.com.br/fone-de-ouvido-sem-fio-bluetooth-f9-5-pares-som-imersivo-powerbank-moderno-bateria-longa-duraco-academia-compativel-com-todos-celulares/p/MLB27174916#polycard_client=offers&deal_print_id=fb000f6d-01c1-4362-9f13-4370d4aeb32c&position=38&tracking_id=9acd6645-9449-43f4-9a8a-7752c0fa2264&wid=MLB6209962024&sid=offers
